Region,Period,Value,Status,Units,Magnitude,Series_title_1,Age_group
Auckland Region,2019.05,33186,P,Number ,0,Actual ,15 - 19
Auckland Region,2019.06,32410,P,Number ,0,Actual ,15 - 19
Auckland Region,2019.07,32517,P,Number ,0,Actual ,15 - 19
Auckland Region,2019.08,32185,P,Number ,0,Actual ,15 - 19
Auckland Region,2019.09,32404,P,Number ,0,Actual ,15 - 19
Auckland Region,2019.1,33495,P,Number ,0,Actual ,15 - 19
Auckland Region,2019.11,36229,P,Number ,0,Actual ,15 - 19
Auckland Region,2019.12,40418,P,Number ,0,Actual ,15 - 19
Auckland Region,2020.01,35671,P,Number ,0,Actual ,15 - 19
Auckland Region,2020.02,35626,P,Number ,0,Actual ,15 - 19
Auckland Region,2020.03,33394,P,Number ,0,Actual ,15 - 19
Auckland Region,2020.04,31326,P,Number ,0,Actual ,15 - 19
Auckland Region,2020.05,31479,P,Number ,0,Actual ,15 - 19
Auckland Region,2020.06,30770,P,Number ,0,Actual ,15 - 19
Auckland Region,2020.07,29873,P,Number ,0,Actual ,15 - 19
Auckland Region,2019.05,80579,P,Number ,0,Actual ,20 - 24
Auckland Region,2019.06,79672,P,Number ,0,Actual ,20 - 24
Auckland Region,2019.07,79853,P,Number ,0,Actual ,20 - 24
Auckland Region,2019.08,79771,P,Number ,0,Actual ,20 - 24
Auckland Region,2019.09,80029,P,Number ,0,Actual ,20 - 24
Auckland Region,2019.1,80418,P,Number ,0,Actual ,20 - 24
Auckland Region,2019.11,82742,P,Number ,0,Actual ,20 - 24
Auckland Region,2019.12,83732,P,Number ,0,Actual ,20 - 24
Auckland Region,2020.01,78942,P,Number ,0,Actual ,20 - 24
Auckland Region,2020.02,80875,P,Number ,0,Actual ,20 - 24
Auckland Region,2020.03,80326,P,Number ,0,Actual ,20 - 24
Auckland Region,2020.04,77428,P,Number ,0,Actual ,20 - 24
Auckland Region,2020.05,77759,P,Number ,0,Actual ,20 - 24
Auckland Region,2020.06,77370,P,Number ,0,Actual ,20 - 24
Auckland Region,2020.07,76692,P,Number ,0,Actual ,20 - 24
Auckland Region,2019.05,103533,P,Number ,0,Actual ,25 - 29
Auckland Region,2019.06,103228,P,Number ,0,Actual ,25 - 29
Auckland Region,2019.07,103879,P,Number ,0,Actual ,25 - 29
Auckland Region,2019.08,103846,P,Number ,0,Actual ,25 - 29
Auckland Region,2019.09,104110,P,Number ,0,Actual ,25 - 29
Auckland Region,2019.1,104801,P,Number ,0,Actual ,25 - 29
Auckland Region,2019.11,106065,P,Number ,0,Actual ,25 - 29
Auckland Region,2019.12,105617,P,Number ,0,Actual ,25 - 29
Auckland Region,2020.01,102859,P,Number ,0,Actual ,25 - 29
Auckland Region,2020.02,103437,P,Number ,0,Actual ,25 - 29
Auckland Region,2020.03,104984,P,Number ,0,Actual ,25 - 29
Auckland Region,2020.04,103439,P,Number ,0,Actual ,25 - 29
Auckland Region,2020.05,103501,P,Number ,0,Actual ,25 - 29
Auckland Region,2020.06,103365,P,Number ,0,Actual ,25 - 29
Auckland Region,2020.07,102900,P,Number ,0,Actual ,25 - 29
Auckland Region,2019.05,92286,P,Number ,0,Actual ,30 - 34
Auckland Region,2019.06,92754,P,Number ,0,Actual ,30 - 34
Auckland Region,2019.07,93796,P,Number ,0,Actual ,30 - 34
Auckland Region,2019.08,94300,P,Number ,0,Actual ,30 - 34
Auckland Region,2019.09,94869,P,Number ,0,Actual ,30 - 34
Auckland Region,2019.1,95496,P,Number ,0,Actual ,30 - 34
Auckland Region,2019.11,96892,P,Number ,0,Actual ,30 - 34
Auckland Region,2019.12,96787,P,Number ,0,Actual ,30 - 34
Auckland Region,2020.01,95508,P,Number ,0,Actual ,30 - 34
Auckland Region,2020.02,96071,P,Number ,0,Actual ,30 - 34
Auckland Region,2020.03,97818,P,Number ,0,Actual ,30 - 34
Auckland Region,2020.04,97544,P,Number ,0,Actual ,30 - 34
Auckland Region,2020.05,98235,P,Number ,0,Actual ,30 - 34
Auckland Region,2020.06,98744,P,Number ,0,Actual ,30 - 34
Auckland Region,2020.07,98966,P,Number ,0,Actual ,30 - 34
Auckland Region,2019.05,80374,P,Number ,0,Actual ,35 - 39
Auckland Region,2019.06,81055,P,Number ,0,Actual ,35 - 39
Auckland Region,2019.07,82193,P,Number ,0,Actual ,35 - 39
Auckland Region,2019.08,82714,P,Number ,0,Actual ,35 - 39
Auckland Region,2019.09,83328,P,Number ,0,Actual ,35 - 39
Auckland Region,2019.1,83751,P,Number ,0,Actual ,35 - 39
Auckland Region,2019.11,84819,P,Number ,0,Actual ,35 - 39
Auckland Region,2019.12,84695,P,Number ,0,Actual ,35 - 39
Auckland Region,2020.01,83528,P,Number ,0,Actual ,35 - 39
Auckland Region,2020.02,84345,P,Number ,0,Actual ,35 - 39
Auckland Region,2020.03,85973,P,Number ,0,Actual ,35 - 39
Auckland Region,2020.04,85963,P,Number ,0,Actual ,35 - 39
Auckland Region,2020.05,86452,P,Number ,0,Actual ,35 - 39
Auckland Region,2020.06,86992,P,Number ,0,Actual ,35 - 39
Auckland Region,2020.07,86943,P,Number ,0,Actual ,35 - 39
Auckland Region,2019.05,70951,P,Number ,0,Actual ,40 - 44
Auckland Region,2019.06,71669,P,Number ,0,Actual ,40 - 44
Auckland Region,2019.07,72442,P,Number ,0,Actual ,40 - 44
Auckland Region,2019.08,72673,P,Number ,0,Actual ,40 - 44
Auckland Region,2019.09,73109,P,Number ,0,Actual ,40 - 44
Auckland Region,2019.1,73399,P,Number ,0,Actual ,40 - 44
Auckland Region,2019.11,74276,P,Number ,0,Actual ,40 - 44
Auckland Region,2019.12,74046,P,Number ,0,Actual ,40 - 44
Auckland Region,2020.01,72812,P,Number ,0,Actual ,40 - 44
Auckland Region,2020.02,73575,P,Number ,0,Actual ,40 - 44
Auckland Region,2020.03,74521,P,Number ,0,Actual ,40 - 44
Auckland Region,2020.04,74557,P,Number ,0,Actual ,40 - 44
Auckland Region,2020.05,75103,P,Number ,0,Actual ,40 - 44
Auckland Region,2020.06,75566,P,Number ,0,Actual ,40 - 44
Auckland Region,2020.07,75789,P,Number ,0,Actual ,40 - 44
Auckland Region,2019.05,72945,P,Number ,0,Actual ,45 - 49
Auckland Region,2019.06,73262,P,Number ,0,Actual ,45 - 49
Auckland Region,2019.07,73901,P,Number ,0,Actual ,45 - 49
Auckland Region,2019.08,74147,P,Number ,0,Actual ,45 - 49
Auckland Region,2019.09,74326,P,Number ,0,Actual ,45 - 49
Auckland Region,2019.1,74414,P,Number ,0,Actual ,45 - 49
Auckland Region,2019.11,75009,P,Number ,0,Actual ,45 - 49
Auckland Region,2019.12,74654,P,Number ,0,Actual ,45 - 49
Auckland Region,2020.01,73452,P,Number ,0,Actual ,45 - 49
Auckland Region,2020.02,74082,P,Number ,0,Actual ,45 - 49
Auckland Region,2020.03,74681,P,Number ,0,Actual ,45 - 49
Auckland Region,2020.04,74618,P,Number ,0,Actual ,45 - 49
Auckland Region,2020.05,74874,P,Number ,0,Actual ,45 - 49
Auckland Region,2020.06,75089,P,Number ,0,Actual ,45 - 49
Auckland Region,2020.07,75025,P,Number ,0,Actual ,45 - 49
Auckland Region,2019.05,65367,P,Number ,0,Actual ,50 - 54
Auckland Region,2019.06,65716,P,Number ,0,Actual ,50 - 54
Auckland Region,2019.07,66437,P,Number ,0,Actual ,50 - 54
Auckland Region,2019.08,66752,P,Number ,0,Actual ,50 - 54
Auckland Region,2019.09,66930,P,Number ,0,Actual ,50 - 54
Auckland Region,2019.1,67056,P,Number ,0,Actual ,50 - 54
Auckland Region,2019.11,67606,P,Number ,0,Actual ,50 - 54
Auckland Region,2019.12,67665,P,Number ,0,Actual ,50 - 54
Auckland Region,2020.01,66661,P,Number ,0,Actual ,50 - 54
Auckland Region,2020.02,67160,P,Number ,0,Actual ,50 - 54
Auckland Region,2020.03,67807,P,Number ,0,Actual ,50 - 54
Auckland Region,2020.04,67585,P,Number ,0,Actual ,50 - 54
Auckland Region,2020.05,67877,P,Number ,0,Actual ,50 - 54
Auckland Region,2020.06,68066,P,Number ,0,Actual ,50 - 54
Auckland Region,2020.07,68116,P,Number ,0,Actual ,50 - 54
Auckland Region,2019.05,55858,P,Number ,0,Actual ,55 - 59
Auckland Region,2019.06,56371,P,Number ,0,Actual ,55 - 59
Auckland Region,2019.07,56964,P,Number ,0,Actual ,55 - 59
Auckland Region,2019.08,57095,P,Number ,0,Actual ,55 - 59
Auckland Region,2019.09,57308,P,Number ,0,Actual ,55 - 59
Auckland Region,2019.1,57508,P,Number ,0,Actual ,55 - 59
Auckland Region,2019.11,57981,P,Number ,0,Actual ,55 - 59
Auckland Region,2019.12,58018,P,Number ,0,Actual ,55 - 59
Auckland Region,2020.01,57367,P,Number ,0,Actual ,55 - 59
Auckland Region,2020.02,57518,P,Number ,0,Actual ,55 - 59
Auckland Region,2020.03,58206,P,Number ,0,Actual ,55 - 59
Auckland Region,2020.04,58088,P,Number ,0,Actual ,55 - 59
Auckland Region,2020.05,58422,P,Number ,0,Actual ,55 - 59
Auckland Region,2020.06,58654,P,Number ,0,Actual ,55 - 59
Auckland Region,2020.07,58653,P,Number ,0,Actual ,55 - 59
Auckland Region,2019.05,38095,P,Number ,0,Actual ,60 - 64
Auckland Region,2019.06,38347,P,Number ,0,Actual ,60 - 64
Auckland Region,2019.07,38810,P,Number ,0,Actual ,60 - 64
Auckland Region,2019.08,39039,P,Number ,0,Actual ,60 - 64
Auckland Region,2019.09,39355,P,Number ,0,Actual ,60 - 64
Auckland Region,2019.1,39519,P,Number ,0,Actual ,60 - 64
Auckland Region,2019.11,40032,P,Number ,0,Actual ,60 - 64
Auckland Region,2019.12,40170,P,Number ,0,Actual ,60 - 64
Auckland Region,2020.01,39752,P,Number ,0,Actual ,60 - 64
Auckland Region,2020.02,39964,P,Number ,0,Actual ,60 - 64
Auckland Region,2020.03,40550,P,Number ,0,Actual ,60 - 64
Auckland Region,2020.04,40484,P,Number ,0,Actual ,60 - 64
Auckland Region,2020.05,40840,P,Number ,0,Actual ,60 - 64
Auckland Region,2020.06,41118,P,Number ,0,Actual ,60 - 64
Auckland Region,2020.07,41011,P,Number ,0,Actual ,60 - 64
Auckland Region,2019.05,27637,P,Number ,0,Actual ,65 +
Auckland Region,2019.06,27935,P,Number ,0,Actual ,65 +
Auckland Region,2019.07,28150,P,Number ,0,Actual ,65 +
Auckland Region,2019.08,28282,P,Number ,0,Actual ,65 +
Auckland Region,2019.09,28713,P,Number ,0,Actual ,65 +
Auckland Region,2019.1,28693,P,Number ,0,Actual ,65 +
Auckland Region,2019.11,29331,P,Number ,0,Actual ,65 +
Auckland Region,2019.12,29682,P,Number ,0,Actual ,65 +
Auckland Region,2020.01,27752,P,Number ,0,Actual ,65 +
Auckland Region,2020.02,28830,P,Number ,0,Actual ,65 +
Auckland Region,2020.03,29349,P,Number ,0,Actual ,65 +
Auckland Region,2020.04,28724,P,Number ,0,Actual ,65 +
Auckland Region,2020.05,28984,P,Number ,0,Actual ,65 +
Auckland Region,2020.06,29186,P,Number ,0,Actual ,65 +
Auckland Region,2020.07,28767,P,Number ,0,Actual ,65 +
Auckland Region,2019.05,648,P,Number ,0,Actual ,Under 15
Auckland Region,2019.06,663,P,Number ,0,Actual ,Under 15
Auckland Region,2019.07,718,P,Number ,0,Actual ,Under 15
Auckland Region,2019.08,618,P,Number ,0,Actual ,Under 15
Auckland Region,2019.09,634,P,Number ,0,Actual ,Under 15
Auckland Region,2019.1,694,P,Number ,0,Actual ,Under 15
Auckland Region,2019.11,693,P,Number ,0,Actual ,Under 15
Auckland Region,2019.12,826,P,Number ,0,Actual ,Under 15
Auckland Region,2020.01,769,P,Number ,0,Actual ,Under 15
Auckland Region,2020.02,727,P,Number ,0,Actual ,Under 15
Auckland Region,2020.03,682,P,Number ,0,Actual ,Under 15
Auckland Region,2020.04,499,P,Number ,0,Actual ,Under 15
Auckland Region,2020.05,591,P,Number ,0,Actual ,Under 15
Auckland Region,2020.06,622,P,Number ,0,Actual ,Under 15
Auckland Region,2020.07,644,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2019.05,8225,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2019.06,7917,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2019.07,7867,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2019.08,7692,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2019.09,7758,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2019.1,8050,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2019.11,8754,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2019.12,9633,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2020.01,9040,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2020.02,8540,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2020.03,8078,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2020.04,7766,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2020.05,7702,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2020.06,7317,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2020.07,7265,P,Number ,0,Actual ,15 - 19
Bay of Plenty Region,2019.05,13735,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2019.06,13331,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2019.07,13111,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2019.08,13047,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2019.09,13044,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2019.1,13269,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2019.11,13861,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2019.12,14345,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2020.01,13926,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2020.02,13820,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2020.03,13866,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2020.04,13799,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2020.05,13871,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2020.06,13449,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2020.07,13382,P,Number ,0,Actual ,20 - 24
Bay of Plenty Region,2019.05,15999,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2019.06,15474,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2019.07,15362,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2019.08,15320,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2019.09,15284,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2019.1,15253,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2019.11,15519,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2019.12,15616,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2020.01,15402,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2020.02,15273,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2020.03,15706,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2020.04,15553,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2020.05,15826,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2020.06,15425,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2020.07,15380,P,Number ,0,Actual ,25 - 29
Bay of Plenty Region,2019.05,13971,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2019.06,13736,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2019.07,13677,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2019.08,13662,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2019.09,13678,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2019.1,13713,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2019.11,13935,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2019.12,14014,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2020.01,13859,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2020.02,13838,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2020.03,14220,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2020.04,14117,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2020.05,14317,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2020.06,14180,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2020.07,14076,P,Number ,0,Actual ,30 - 34
Bay of Plenty Region,2019.05,12264,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2019.06,12185,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2019.07,12130,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2019.08,12246,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2019.09,12252,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2019.1,12206,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2019.11,12347,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2019.12,12362,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2020.01,12254,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2020.02,12279,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2020.03,12596,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2020.04,12527,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2020.05,12750,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2020.06,12703,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2020.07,12691,P,Number ,0,Actual ,35 - 39
Bay of Plenty Region,2019.05,12687,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2019.06,12592,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2019.07,12578,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2019.08,12498,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2019.09,12509,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2019.1,12417,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2019.11,12517,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2019.12,12504,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2020.01,12357,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2020.02,12336,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2020.03,12611,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2020.04,12602,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2020.05,12731,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2020.06,12564,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2020.07,12432,P,Number ,0,Actual ,40 - 44
Bay of Plenty Region,2019.05,13997,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2019.06,13945,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2019.07,13856,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2019.08,13763,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2019.09,13822,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2019.1,13835,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2019.11,13888,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2019.12,13845,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2020.01,13732,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2020.02,13739,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2020.03,13971,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2020.04,13942,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2020.05,14073,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2020.06,14017,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2020.07,13818,P,Number ,0,Actual ,45 - 49
Bay of Plenty Region,2019.05,13078,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2019.06,12978,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2019.07,12904,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2019.08,12917,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2019.09,12999,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2019.1,13014,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2019.11,13237,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2019.12,13179,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2020.01,13018,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2020.02,12962,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2020.03,13230,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2020.04,13221,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2020.05,13380,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2020.06,13252,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2020.07,13150,P,Number ,0,Actual ,50 - 54
Bay of Plenty Region,2019.05,12614,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2019.06,12558,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2019.07,12478,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2019.08,12452,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2019.09,12516,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2019.1,12622,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2019.11,12735,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2019.12,12769,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2020.01,12607,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2020.02,12518,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2020.03,12773,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2020.04,12712,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2020.05,12775,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2020.06,12741,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2020.07,12540,P,Number ,0,Actual ,55 - 59
Bay of Plenty Region,2019.05,9576,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2019.06,9520,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2019.07,9567,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2019.08,9543,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2019.09,9545,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2019.1,9583,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2019.11,9702,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2019.12,9643,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2020.01,9585,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2020.02,9616,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2020.03,9780,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2020.04,9787,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2020.05,9883,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2020.06,9806,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2020.07,9768,P,Number ,0,Actual ,60 - 64
Bay of Plenty Region,2019.05,7711,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2019.06,7639,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2019.07,7466,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2019.08,7480,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2019.09,7654,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2019.1,7669,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2019.11,7892,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2019.12,7929,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2020.01,7484,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2020.02,7708,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2020.03,7953,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2020.04,7632,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2020.05,7892,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2020.06,7874,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2020.07,7651,P,Number ,0,Actual ,65 +
Bay of Plenty Region,2019.05,324,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2019.06,334,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2019.07,343,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2019.08,338,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2019.09,356,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2019.1,385,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2019.11,376,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2019.12,422,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2020.01,408,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2020.02,356,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2020.03,351,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2020.04,306,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2020.05,315,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2020.06,303,P,Number ,0,Actual ,Under 15
Bay of Plenty Region,2020.07,303,P,Number ,0,Actual ,Under 15
Canterbury Region,2019.05,14511,P,Number ,0,Actual ,15 - 19
Canterbury Region,2019.06,14309,P,Number ,0,Actual ,15 - 19
Canterbury Region,2019.07,14422,P,Number ,0,Actual ,15 - 19
Canterbury Region,2019.08,14143,P,Number ,0,Actual ,15 - 19
Canterbury Region,2019.09,14442,P,Number ,0,Actual ,15 - 19
Canterbury Region,2019.1,14904,P,Number ,0,Actual ,15 - 19
Canterbury Region,2019.11,15982,P,Number ,0,Actual ,15 - 19
Canterbury Region,2019.12,17586,P,Number ,0,Actual ,15 - 19
Canterbury Region,2020.01,16086,P,Number ,0,Actual ,15 - 19
Canterbury Region,2020.02,15624,P,Number ,0,Actual ,15 - 19
Canterbury Region,2020.03,14649,P,Number ,0,Actual ,15 - 19
Canterbury Region,2020.04,13792,P,Number ,0,Actual ,15 - 19
Canterbury Region,2020.05,13618,P,Number ,0,Actual ,15 - 19
Canterbury Region,2020.06,13413,P,Number ,0,Actual ,15 - 19
Canterbury Region,2020.07,13345,P,Number ,0,Actual ,15 - 19
Canterbury Region,2019.05,28775,P,Number ,0,Actual ,20 - 24
Canterbury Region,2019.06,28417,P,Number ,0,Actual ,20 - 24
Canterbury Region,2019.07,28511,P,Number ,0,Actual ,20 - 24
Canterbury Region,2019.08,28432,P,Number ,0,Actual ,20 - 24
Canterbury Region,2019.09,28715,P,Number ,0,Actual ,20 - 24
Canterbury Region,2019.1,28981,P,Number ,0,Actual ,20 - 24
Canterbury Region,2019.11,30133,P,Number ,0,Actual ,20 - 24
Canterbury Region,2019.12,31121,P,Number ,0,Actual ,20 - 24
Canterbury Region,2020.01,29783,P,Number ,0,Actual ,20 - 24
Canterbury Region,2020.02,30199,P,Number ,0,Actual ,20 - 24
Canterbury Region,2020.03,29460,P,Number ,0,Actual ,20 - 24
Canterbury Region,2020.04,28611,P,Number ,0,Actual ,20 - 24
Canterbury Region,2020.05,28527,P,Number ,0,Actual ,20 - 24
Canterbury Region,2020.06,28521,P,Number ,0,Actual ,20 - 24
Canterbury Region,2020.07,28201,P,Number ,0,Actual ,20 - 24
Canterbury Region,2019.05,34624,P,Number ,0,Actual ,25 - 29
Canterbury Region,2019.06,34212,P,Number ,0,Actual ,25 - 29
